LUCA GIOVANNI	M	1
ANGIOLETTA MARIAGRAZIA	F	1
LEONZIO	M	1
WILLIAM FABRIZIO	M	1
NOSH	M	1
GIACOMINA ASSUNTA	F	1
ONDA	F	1
SAKIB	M	1
VALTER FRANCESCO DELFINO	M	1
YAZMINA	F	1
SALEO	M	1
FAUSIYAT BELLO	F	1
ANGIOLETTA ANNA	F	1
MARIA STELLA EMILIA	F	1
MARIA ROMANA	F	1
SERGIO GIOVANNI	M	1
GIOVANNA DOROTEA	F	1
ALESSANDRA MARIA VITTORIA	F	1
ENRICO GIUSEPPE CARMELO	M	1
REDJON	M	1
CIPRIANO	M	1
FEDERICA CRISTINA	F	1
GIANCARLO GUIDO	M	1
LUIGI ORONZO	M	1
LIVIU GHITA	M	1
ERVEDA	F	1
POLINA	F	1
LUCRETIA MARIA	F	1
MIA LUCIA	F	1
YANGLIE	M	1
MAURO GIANCARLO	M	1
YASSMINE	F	1
EVGENIYA	F	1
ERA	F	1
AMADEUS RUISENOR	M	1
JIA EN	F	1
KHAOULA	F	1
VANESSA MAICE	F	1
ANNALISA ALERO	F	1
JANINA HENRYKA	F	1
SALOUA	F	1
MASSIMINO	M	1
FRANCO SEBASTIANO	M	1
MONICA CLAUDIA	F	1
VULLNET	M	1
FRANCESCA MADDALENA	F	1
KATARINA	F	1
NAILE	F	1
ZYBEJTE	F	1
ESTIA	F	1
ROSTISLAV	M	1
R'KIA	F	1
JAMILEH	F	1
ANNA AUGUSTA MARIA	F	1
IRMGARD	F	1
LIDIANE	F	1
ANGELA ANNA	F	1
EGHOSA POWELL	M	1
EDEN	F	1
AGNESE PIERA	F	1
GRAZIETTA	F	1
AURELIO ORAZIO	M	1
LUCIANO VITTORIO	M	1
SURA PAOLA INES	F	1
GIAN FRANCO QUIRICO	M	1
MARIA ALTOMARE	F	1
LEONARDO IUSTIN	M	1
ABDOU RAHMANE	M	1
YIXIN	F	1
FERNANDA ROSA MADDALENA	F	1
OSCAR ANDRES	M	1
VALTER MAURO	M	1
SEJANA	F	1
JELLA MEG	F	1
N'GOTTA BROU FULGENCE	M	1
MANDIANG	M	1
NELLO CARLO	M	1
FIORENZA MARIA	F	1
LUCRETIA	F	1
MIRELLA CLARA	F	1
PAOLA ALESSANDRA	F	1
VITO NICOLA	M	1
REDIS	M	1
MAGGIORINO EVARISTO	M	1
YGERTA	F	1
MAYSSA	F	1
LIRA ARMIRA	F	1
PINUCCIA MADDALENA	F	1
PIERANGELO COSTANTINO	M	1
AMDY	M	1
MARIABRUNA	F	1
ANNA MARIA ALDA	F	1
DELFIO	M	1
ROBERTO NATALE	M	1
REYANNE	F	1
JASMINE SARAJANE	F	1
THOMAS ANTONIO	M	1
GERARDA FRANCESCA	F	1
AUGUSTIN	M	1
MARIAN PASCU	M	1
GUGLIELMO PIETRO	M	1
MARIA CLEMENTINA	F	1
FIRAB	M	1
RAFFAEL	M	1
DANIELA OSAOSE	F	1
DONATELLO	M	1
VILFRID	M	1
EMMANUEL GODBLESS	M	1
COLOMBINA MARIA	F	1
SAMUEL ARIEL	M	1
RICCARDA	F	1
WALTER VITTORIO	M	1
GIORGIO PIERGIULIO	M	1
NICOLO' ORESTE ANDREA	M	1
EDNA ANNALISA	F	1
ANNA TILDE	F	1
GKERGKI	M	1
EDOARDO MOUSSA	M	1
GRAZIELLA ERMINIA	F	1
MARCELLIN	M	1
NATHALIA	F	1
ISELINA	F	1
ROBERTA LUISELLA	F	1
JURY	M	1
MANLIO ANGELO	M	1
MARGHERITA CATERINA MARINA	F	1
VITA CRESCENZIA	F	1
PALMIRO	M	1
PIETRO REMO	M	1
VINCENZA EGIDIA	F	1
TIZIANA VALENTINA	F	1
GUIDO GIACOMO PULLI	M	1
ROSELLA CARLA	F	1
DANIELA GRAZIELLA	F	1
GIOVANNI GIOACHINO	M	1
VITTORIO GUIDO	M	1
CE	M	1
MARIETOU	F	1
DIOMANTE	M	1
OMON	M	1
MARIO FRANCESCO	M	1
GIOVANNI CALOGERO	M	1
MARIA TERESA LAURA	F	1
TERESA PAOLA	F	1
DONATELLA FIORELLA	F	1
MARINO SANDRO GIUSEPPE	M	1
ANGELA ERMELINDA	F	1
CHANGYONG	M	1
SANDOKAN	M	1
ANDRE	M	1
GIOVANNA CRISTINA	F	1
MIRELLA AMALIA	F	1
PIER LUIGI EMILIO	M	1
MARIAMANUELA	F	1
NERKIDA	F	1
LETIZIA ALESSANDRA DOMINIQUE	F	1
MADDALENA EDVIGE	F	1
ESTEBANIA	F	1
PATRYCJA	F	1
DIYAA	M	1
JIANLING	F	1
LAVINA	F	1
ANGELA ROBERTA	F	1
SILVANA GLORIA	F	1
DOROTA MALGORZATA	F	1
TERESELLA	F	1
SAMIHA	F	1
CIPRIANA LILIANA	F	1
LILJANE	F	1
ANDREA FADEL ANWER HANN	M	1
MARIELA	F	1
TERESA TIZIANA	F	1
SMART	M	1
NELZA MARIA	F	1
EBIO	M	1
AUDREY MARIA STELLA	F	1
LARA MARIA OLGA	F	1
RASANE AMIRA	F	1
ROMAYSA	F	1
EL HOUSSEIN	M	1
BILDAD ENYINNAYA	M	1
CELESTINA ANNA MARIA	F	1
INDIRA	F	1
ABDELMOUNAIME	M	1
GIULIO FRANCO	M	1
MANUELA SIMONA	F	1
BRUNA CATERINA	F	1
GRAZIELLA ROSALBA	F	1
ANTONELLA MARGHERITA	F	1
ZHOUR	F	1
OSARIEMEN	F	1
MAMADOU ALFA	M	1
ROBERTO DINO	M	1
DANILO CARLO	M	1
ARTURO GIUSEPPE	M	1
FILOMENO LONELY	M	1
RIGERTA	F	1
TOMMASO CLAUDIO	M	1
SHIME	F	1
EKI ANTHONIA	F	1
MARIE	F	1
PERFECT OSAMAFIYEKEGBEMWEN	M	1
VITTORIO BATTISTA	M	1
ENRICA ROBERTA	F	1
STEFANI DINCHEVA	F	1
SUSANNA GRAZIELLA	F	1
SERGIO RECAREDO	M	1
LUDY FIORELLA	F	1
ALESSIO GRAIJU	M	1
ILBE	F	1
VIRGILIO GIOVANNI	M	1
YARASLAU	M	1
ELISABETTA MARIA VITTORIA	F	1
MARIAROSA GIUSEPPINA	F	1
IVAN ANTONIO	M	1
MARIA UGOLINA GRAZIA	F	1
TELESFORO	M	1
ENIS	M	1
CHENGCHENG	M	1
FRANCO ROSARIO	M	1
SARA CARMEN	F	1
ESTELLA	F	1
GINEVRA LUISA	F	1
MARIA LUDOVICA GIOVANNA	F	1
EMILIO MICHELE	M	1
FRANCA CATERINA	F	1
SIMONETO	M	1
SEVERO	M	1
ROALD	M	1
MAVERICK ALESSANDRO	M	1
EMMA LUCY	F	1
SILVERIO	M	1
DIANE AUDREY	F	1
HAMADY	M	1
STEFANY	F	1
ROSANNA ANGELA TERESA	F	1
ORNELLA STEFANIA	F	1
PURITY ASUEN EFEOMO	F	1
MAURIZIO ENRICO	M	1
GRAZIANA MARIA	F	1
SABRINA ANGELA	F	1
KELINNT SULEMA	F	1
HIBOUNANFANAN	M	1
HELEN MARIE	F	1
ESLIN	F	1
STEFANO MASSIMO LUIGI	M	1
MANUELA ROCIO	F	1
DIEGO ALESSANDRO	M	1
LODOVICA TERESA	F	1
CLAUDIO ERNESTINO	M	1
GRAZIELLA ROSITA	F	1
MARCELLO TOMMASO	M	1
MARCO IVAN	M	1
LUIGIA TERSILLA	F	1
MARIANNA CHIARA	F	1
MALGORZATA KATARZYNA	F	1
MATTEO MIKA	M	1
TEODOR SILVESTRU	M	1
ELSA LILIANA	F	1
PECULIAR	F	1
BASM AZMY BARSOUM	M	1
PIER LAURO	M	1
MARIA DIODATA	F	1
CONCETTA ANTONELLA	F	1
GRATIELA NICOLETA	F	1
INES IOLE	F	1
ROSANNA VITTORIA	F	1
ROSSANA IDA MARIA	F	1
SERGIO ANTONINO	M	1
DAVIDE NARDUCCIO	M	1
ROBERTO ANTONIO LUIGI	M	1
GERMANO FRANCESCO	M	1
IMED	M	1
NAGIHAN	F	1
ROSANA ELSA	F	1
DAJMON	M	1
MARIA CRISTINA PIERA	F	1
SHUAIP	M	1
KEBIAO	M	1
TETIANA	F	1
ROSSELLA LIVIA	F	1
GREIS	F	1
CORRADO GIORGIO MARIA	M	1
HANY KAMAL AMER	M	1
HAMIDIJE	F	1
OZIEGBE	M	1
DOD	M	1
ALBERTO RENATO	M	1
PAOLO DONATO	M	1
GIULIA LUCIANA	F	1
ELISA VALENTINA	F	1
ROBERTO SILVANO	M	1
PATRIZIA MARIA LUISA	F	1
SIRIN	F	1
MUSTAFA ADBULABBAS	M	1
ADRIANA MARGHERITA	F	1
CRISTAL SAFET	M	1
ELENA FRANCESCA	F	1
LUCILLA BENEDETTA	F	1
MANUELA MARIE ANGE	F	1
VIDE	F	1
DONATELLA TERESA	F	1
GIANLUCA SAVERIO	M	1
IGINIA	F	1
CIRETTA	F	1
LUCA DANIELE	M	1
MARINA IOLANDA	F	1
DAVIDE SILVANO	M	1
FLORENZA GIUSTINA	F	1
SARA MARIA ROSA	F	1
SELENA	F	1
PIERO ERMENEGILDO	M	1
ROBERTA MONICA	F	1
RONNIE RICCARDO	M	1
DAVID MATEI	M	1
EFOSA	M	1
PAOLO LUCA	M	1
ZYLFIJE	F	1
CLAUDIA CRISTINA	F	1
MATTIA PIETRO	M	1
MOHAMED FATAH	M	1
LOGAN SCHONERIC	M	1
KYONG	M	1
VALENTIN ANDREI	M	1
STEFAN ALEXANDRU	M	1
SIMONA MARIANA	F	1
ENRICA VERA	F	1
MIKELO	M	1
INDRO MORENO	M	1
TERESINA BENEDETTA	F	1
IRENEA	F	1
OLSIAN	M	1
MARIAFRANCA GIUSEPPINA	F	1
DIONIGIO	M	1
MARIO DOMENICO	M	1
SHAKIRA	F	1
LEONARD GABRIEL	M	1
GINA ELIZABETH	F	1
VERONICA CLAUDIA OLIVIA	F	1
XHULIANO	M	1
EL HOUSSAINE	M	1
ALASIA	F	1
AURELIO BAUTISTA	M	1
CINZIA GIGLIOLA	F	1
MARIA MARCELLA	F	1
DOMENICA NOEMI	F	1
SERGIO SECONDO GIOVANNI	M	1
COSIMA ALESSIA	F	1
ANNA MARIA CARLA	F	1
ANDERSON ROBERTO	M	1
ARIANNA LINA	F	1
JANET	F	1
INAS	F	1
CARLA RENATA	F	1
FRANCESCO MASSIMO	M	1
PAULA MARINA	F	1
JULIO	M	1
GRAZIELLA BERNARDETTA	F	1
VENILDA	F	1
ALFREDO MICHELANGELO	M	1
EMRI	M	1
SOLEDAD MARGARITA	F	1
VICKI	F	1
HERMES UMBERTO	M	1
MAURO BENEDETTO	M	1
GIORGIO STEFANO	M	1
STEFANO GIORGIO	M	1
FRANCO CALOGERO	M	1
YING	M	1
GJELINA	F	1
VALENTINA NATALIA	F	1
ROBERTO CARLO CESARE	M	1
CRISTEL FRANCESCA	F	1
OUMY	F	1
CORRADO CRISTIANO	M	1
MARIUCCIA ASSUNTA	F	1
EGI	F	1
ARTURO EGIDIO	M	1
ENRICA CARLA	F	1
JUTTA	F	1
VIOLETA ESPERANZA	F	1
FRANCESCA ADRIANA	F	1
SILVANA TERESA GIUSEPPINA	F	1
GIGLIOLA MARIA EMILIA	F	1
FLAVIO SILVIO PIERO	M	1
PATRIZIA FERNANDA	F	1
ALIFONSA MARIA	F	1
SOGHRA	F	1
WAHIB	M	1
AURA MARIANA	F	1
DENIS JULIAN	M	1
MATILDE FRANCESCA	F	1
JUXHIN	M	1
GABRIELLA DINA	F	1
SCHARON	F	1
MARIA SILENE	F	1
RICCARDO CLAUDIO	M	1
BASILIA	F	1
GHZALA	F	1
TANIA EVITA	F	1
MALAK ELSAYED MOHAMED ELSAYED	F	1
MARIELLA ASSUNTA	F	1
SCOTTISH ENOFE	M	1
YAGO	M	1
GIAN CARLO VITALE	M	1
LUMTURIJE	F	1
ELISA MARCELLA	F	1
ELVEZIA	F	1
RASEL	M	1
GESON	M	1
LUCA ARISTIDE	M	1
CRISTIAN LUIGI	M	1
HAMMOU	M	1
HILE	M	1
ZENO	M	1
JOAQUIN	M	1
FRANCESCA ROSANNA	F	1
KWASI KENU	M	1
PIETRO CESARE	M	1
GIOIA MARINA	F	1
MIRELLA ELIANA	F	1
DARLINGTON	M	1
GEANINA VALERIA	F	1
SANEL	F	1
JINDI	M	1
ORSOLINA CARLA MATILDE	F	1
DONATELLA NATALINA	F	1
ILARIA FRANCESCA	F	1
NALI'	M	1
BELINDA	F	1
GIANCARLO SECONDO	M	1
FABRICE	M	1
GIANCARLO ALESSANDRO	M	1
FRANCESCA MARIA JOLANDA	F	1
KUSHE	F	1
MELIKA ZAHRA	F	1
ERMIDA	F	1
ANGELO PAOLO	M	1
WALTER QUINTO	M	1
IBTISAME	F	1
NARCISO BRUNO	M	1
CARLA LUCIANA	F	1
PRIMA	F	1
VITTORIA SILVANA	F	1
SERAFINA ROSARIA	F	1
MARILENA LUIGIA	F	1
VIVIAN PAOLA	F	1
ANTONELLA MARIA ADELE	F	1
GREIDI	M	1
EDI BARBARA	F	1
GIANCARLO DOMENICO	M	1
CAROLA MARGHERITA	F	1
CAZIM DOMENIC	M	1
PAOLA PIERINA	F	1
MONICA ANNA MARIA	F	1
MIRELLA GERMANA	F	1
OLTJON	M	1
ERNESTO ETTORE	M	1
STELLA ROSA	F	1
CLOTHIDE	F	1
NOEMI ESMERALDA	F	1
DJEGUI	M	1
VANIA ELIZETI	F	1
GIOVANNI MARIA MICHELE	M	1
EL HADJ OUSMANE DJIBRIL	M	1
LORIS GIULIETTA	F	1
PAOLA SILVIA	F	1
RAMONA CATALINA	F	1
FRANCA ADELAIDE	F	1
TIZIANA BARBARA	F	1
MARIANDREA	M	1
XIAOCHUN	F	1
CHRISTIAN ANTONY GIANCARLO	M	1
ROSSELLA ELVIRA	F	1
GIANNINO LUIGI	M	1
HEXING MARIO	M	1
ROSSANA SIMONA	F	1
CATALIN MINEL	M	1
MOHAMED RABIOU	M	1
DZUMALI	M	1
WENSHU	M	1
VANESSA SILVIA	F	1
MARIA ROSA DOMENICA	F	1
GIUSEPPE SAVINO	M	1
TARIQ	M	1
DAISYREE	F	1
ETTORE VALERIO GIUSEPPE	M	1
MARCO LUCA PAOLO	M	1
OULIANA	F	1
RIME	F	1
SALIF	M	1
DAMI	F	1
RISTIKA	F	1
EMMA MARIA	F	1
JENNY GLADYS	F	1
GIANPAOLO DIONISIO	M	1
CLAUDIA STEFANY	F	1
MICHELE LUIGI ANTONIO	M	1
CRISTIANA LAURA	F	1
IOANA RAMONA	F	1
SAHAR	F	1
FABRIZIO MARIA PIO	M	1
CHANGSHENG	M	1
FLORENCIA BELEN	F	1
MARIANA CATALINA	F	1
ELENIA	F	1
XIANYI	M	1
VIDELMA	F	1
PIERO DOMENICO	M	1
OSCAR ALBERTO	M	1
MARGARET	F	1
VITTORIA GIUSEPPINA	F	1
IBRO	M	1
RICHIE ISAAC	M	1
VENANZIO	M	1
TERESA STEFANIA	F	1
DORCAS	F	1
DEBORAH GRETA	F	1
WINSTON	M	1
IYOBOSA KINGSLEY	M	1
REDJANA	F	1
ROBERTA GIUSEPPINA	F	1
VALERIAN MARIAN	M	1
FLORENCIA	F	1
VEGLIA	F	1
ANNIBALE	M	1
EDI PIERA	F	1
ALESSIA REBECCA	F	1
CRISTOFORO GIUSEPPE	M	1
MICHELA DOMENICA	F	1
MARISA SANTINA	F	1
BEATA	F	1
NURIE	F	1
GUOXIANG	M	1
GIOIA JANINE	F	1
ZHIMAO	M	1
ASANKA SUJITH AMARANANDA	M	1
EREMIA	M	1
AUDREY PATRICIA	F	1
JAOUAD	M	1
MONIKA	F	1
MARIAGRAZIA NIRCEA LUIGIA	F	1
DENIS MATTEO	M	1
GABRIELLA ADELE TERESA	F	1
TONIOARA	F	1
MARIA ROSALBA	F	1
SILVANA MADDALENA	F	1
MARIA ANTONIETTA TIZIANA	F	1
LARAH	F	1
LISA HALIMA	F	1
LOJAYN	F	1
MARIA ANDREA	F	1
BAHRI	M	1
AZED-DINE	M	1
LUCA MARIO PARIDE	M	1
ELEID	M	1
JOLLY ENETE	M	1
VANNA LUIGINA	F	1
KELTOUM	F	1
ANTONELLA GIUSI	F	1
NICOLETTO	M	1
CATERINA ANTONIETTA	F	1
PIA PASQUALINA	F	1
MEI FENG	F	1
ROCCO FELICE	M	1
GRAZIELLA TERESA	F	1
PIETER	M	1
SARA SOFIA	F	1
GIANFRANCO GIORGIO	M	1
CHENGJIE	M	1
ARNISA	F	1
GRETA ELISA	F	1
ANATOLIE	M	1
Otman	M	1
FATIMA EZAHRA	F	1
ALLYSON	F	1
ROSA ADRIANA	F	1
MAMOUDOU	M	1
LUCREZIA MARIA	F	1
FIBI	F	1
PRINCESS ADOM	F	1
IULIA EDITH	F	1
CARLA LUIGINA	F	1
FILOMENA PATRIZIA	F	1
LIRIME	F	1
LORENA PAOLA	F	1
DAVID MILES	M	1
SECONDINA VINCENZA	F	1
PIETRO VALTER	M	1
BABAR	M	1
RACHELA ANTONIA	F	1
PATRIZIA EMILIA	F	1
ALDO PAOLO	M	1
KAJE	F	1
GEORGIANA	F	1
NESRINE	F	1
RUYI	F	1
IVAN PETROV	M	1
OSVALDO ANGELO	M	1
ALESSANDRO OTTAVIO PIETRO	M	1
SERME	F	1
ALEXANDRA-PAULA	F	1
MONDA	F	1
ABRAMO	M	1
MASS	M	1
ALBERTO NICOLA	M	1
MIHAI VALENTIN	M	1
KIRSTEN	F	1
DONATELLA CHIARA	F	1
CARLO DOMENICO ANDREA	M	1
VANNINA	F	1
MARIE FRANCA	F	1
SECONDO MARCO EDOARDO	M	1
CANIO GIUSEPPE	M	1
ABDOUSSALAM	M	1
LIXIN	F	1
FELICE ERMENEGILDO	M	1
RICCARDO DELFINO	M	1
NAZIKE	F	1
CLAUDIA DOMENICA	F	1
VITTORIO GIUSEPPE	M	1
NARCISO GIOVANNI	M	1
SILVIA CARMELA	F	1
ROSETTA LUISA	F	1
CLARA MARGHERITA	F	1
MARIA DILMA	F	1
EDOARDO GRAZIANO	M	1
ANDREI COSMIN	M	1
CLAUDIU	M	1
STELINA	F	1
MARIIA	F	1
BEDENE	F	1
KADIATOU	F	1
DESIREE DINA	F	1
ANNA ELISA	F	1
LUCA LORENZO	M	1
ROBERTO STEFANO MARIA	M	1
SILVAN	M	1
MARIO ANDREA	M	1
SEDIJA	F	1
PIERANDREA	M	1
GIORGIEL	M	1
FRANCESCA IDA	F	1
PIERA ELISABETTA	F	1
CELINA	F	1
WALTER CARLO	M	1
ATTILIO EUGENIO	M	1
MAURO ROBERTO	M	1
NATALINE	F	1
DEJE	F	1
ADRIAN DUMITRU	M	1
RITA ELENA	F	1
PIETRO PASQUALE	M	1
ANURADHA	F	1
DORCAS EWOMANO	F	1
EMIRJANA	F	1
LUDOVICA NUNZIA	F	1
SUNDUS	F	1
GABRIEL SALVATORE	M	1
STEFANY ANDREA	F	1
TINDARA MARIA	F	1
BOGDAN MIHAI	M	1
HAOXUAN	M	1
ANGELO DONIZETE	M	1
MATTIA GIOVANNI	M	1
EDOARDO OMAR	M	1
MILON	M	1
SECONDO ALDO	M	1
RICCARDO MARIA	M	1
DAFENG	M	1
MARIE LOUISE	F	1
ANSELMA	F	1
FAUSTA STEFANA	F	1
LUETHER	M	1
SANDRO PIETRO MARIA	M	1
GIOVANNA ONORINA	F	1
ABDEL ALI	M	1
MILICA	F	1
GIANNINA ROSETTA	F	1
SILVANA MARIA PIA	F	1
GINNA MARISOL	F	1
ERALNI	F	1
IZABELA TERESA	F	1
MABROUKA BEN MOHAMED	F	1
MICAELE	M	1
MICHAELA TERESA	F	1
AYAT	F	1
SIDI THAMI	M	1
RENAN LUIZ	M	1
MBARK	M	1
CRESCENTINO ALFREDO	M	1
MARIA GRAZIA EMILIA	F	1
HACER	F	1
FRANCA LINDA	F	1
SERAFINA RITA	F	1
JACOPO GERMAN	M	1
KIM	F	1
LEOTRIM	M	1
LEONE GABRIELE	M	1
AVENJOLA	F	1
ZENEPE	F	1
VLADIMIRO	M	1
SHENGJUAN	F	1
ESMA	F	1
LUIGIA SECONDINA	F	1
LUIGIA PALMIRA	F	1
LUCIA GIUSEPPINA	F	1
VIRGINIA CRISTINA	F	1
GIANBRUNO	M	1
AUGUSTO ROCCO	M	1
GIUSEPPE MARIA	M	1
MBIYAVANGA	M	1
ELENA ADRIANA	F	1
CECILIA PIA MIRKA	F	1
LUCA EDOARDO	M	1
GIUSEPPA TERESA	F	1
MADALINA	F	1
NAZZARENA PLACIDA	F	1
AJNI	M	1
CARMEN ELENA	F	1
AYCHA	F	1
ROBERTO MICHELANGELO	M	1
SANDRA GIUSEPPINA	F	1
LUISELLA ROLANDA	F	1
DANUT	M	1
UMBERTO GIACOMO PRIMO	M	1
GIOVANNI CLAUDIO	M	1
MASSIMO LUCIANO BRUNO	M	1
ELENA AIDA	F	1
KLAJDIS	M	1
OSAZUWA	M	1
DOMINIO	M	1
HABYBATOU	F	1
QIAO LING	F	1
NOEMI GIUSEPPINA	F	1
JENNIFER ISABELLA	F	1
DANIELE PIERCARLO	M	1
TERESINA LOREDANA	F	1
ANDREA ANGELO	M	1
ALFRIDA	F	1
MERI BRUNA	F	1
SANTE GINO	M	1
MARIA LUISA GIUSEPPA	F	1
SERSE ERNESTO	M	1
CHRISTIAN MATEI	M	1
GIUSEPPE RAFFAELE	M	1
MARTINA PALMA	F	1
VINCENZO GERARDO	M	1
NORBERTO LUIGI OTTAVIANO	M	1
RIENALDO	M	1
PAULUS MARIAN	M	1
KUDRET	M	1
FARRUKH	M	1
RAYLIN	M	1
WEN TAO	M	1
RONGHAO	M	1
JIMMY HUSSEIN	M	1
PIERCARLO DOMENICO	M	1
FLORIANA TERESITA	F	1
IRVANA	F	1
BIANCAROSA PIERA FRANCESCA	F	1
RAFFAELE ANTONIO	M	1
SIGFRIDO DANTE	M	1
GABRIELLA CANDIDA TERESA	F	1
MARINELLA CLOTILDE	F	1
ANTONIO MARIO	M	1
GIUSEPPINA ANNA IOLE	F	1
ONORINO MARIO	M	1
VITALE MARCELLO	M	1
YASUKO	F	1
TOMMASO LUIGI	M	1
SAVELI	M	1
JUSTIN GIUSEPPE	M	1
REYMON	M	1
FRANCESCA ANNA	F	1
MASSIMILIANO DAN	M	1
ERONIM	M	1
MIHAI VASILE	M	1
CARMELA DONATELLA	F	1
MARIA TERESA CARLA	F	1
MASSIMO FEDERICO	M	1
CLAUDIA PAOLA	F	1
ARSENIO	M	1
VERA MARIA	F	1
EMANUELE WILLIAM	M	1
ELENA ROSA	F	1
LUISELLA VALENTINA	F	1
ELISIO	M	1
FABRIZIO ENRICO	M	1
TIMEA	F	1
ANNA MARIA GIUSEPPINA	F	1
LU	F	1
NEVENA ZORANA	F	1
OBAFEMI DAVID	M	1
EMRIE	F	1
BAKHOMIOUS SALAH KAMAL	M	1
IDALIA	F	1
RUBEN LIKU	M	1
ELIAS EGHOSA	M	1
FEDERICO EDOARDO CESARE	M	1
FATTOUMA	F	1
MANSOR	M	1
BARBARA ELISABETTA	F	1
FRANCO LUCIANO	M	1
ANA ANGELICA	F	1
AGIDE MARIA	M	1
CLAUDIA AMNERIS ANNA	F	1
RAMYA SURANGI KALDERA	F	1
NOELA	F	1
ROSA DEL ROSARIO	F	1
HENDA	F	1
ROBERT SEBASTIAN	M	1
GABRIELE MICHELE	M	1
YINPING	F	1
JON RONAN	M	1
HAISONG	M	1
LAURA ELENA	F	1
AMALIA ROBERTA	F	1
GIANPIERO ENZO PAOLO	M	1
LUKASZ	M	1
MATTHIAS HEINZ	M	1
PHILIP	M	1
JOHNNY EDSON	M	1
EMIL	M	1
MARTINA CLHOE	F	1
EFEHI	M	1
ANDRZEJ	M	1
RANGA RAJAPAKSHA	M	1
GIADA BRASILIA	F	1
LUISA MARIA CARMELA	F	1
ALESSANDRO VITTORIO	M	1
ANTONIETTA MARIA RAIMONDA	F	1
MARIAPAOLA	F	1
ELTION	M	1
MEGHAN	F	1
LIVIU GABRIEL	M	1
MARIELA JOHANNA	F	1
ELEDI	F	1
FERNANDINA	F	1
REJ	M	1
FERIT	M	1
DEMIR	M	1
RICA	F	1
MERIS	F	1
OLHA	F	1
SALVATORE LORIS	M	1
EDGAR JOSE	M	1
MOHAMED RASSOUL DIAGNE	M	1
OUSAINOU	M	1
HAJIRA	F	1
FIORELLO FEDERICO	M	1
DANIELE PAOLO	M	1
MARIA ALMA	F	1
PIERO VINCENZO	M	1
PALOMA CARLA	F	1
ERIO	M	1
RINA MARIA ADELE	F	1
EDOARDO GINO	M	1
ALICYA SOPHIA	F	1
BADR ED DINE	M	1
MARIELLA TERESA COSTANZA	F	1
GIUSEPPINA MERCEDES	F	1
SPERANZA FELICITA	F	1
JUNIA	F	1
LEOPARDO	M	1
DIOULDE'	M	1
MARCO MANUELE	M	1
FABRIZIO UMBERTO PROVINO	M	1
MONICA LISETTA	F	1
PIERINA LUCIANA	F	1
COMBA MARY	F	1
ERNIN	M	1
MARINO VALERIO	M	1
NORKIS ISABEL	F	1
OLIWIA MALGORZATA	F	1
MATTIA ANTONIO	M	1
GEORGETA ANDREA	F	1
MARX VALENTINO	M	1
CARLA MICHELINA	F	1
PAOLA ALBA	F	1
SARA MICOL	F	1
GIOVANNI TOMASO MARIA	M	1
CARMELA PASQUA	F	1
RITA ANGELA	F	1
AHMET	M	1
SAIMIRA	F	1
MARINA RAISA	F	1
KELTOUMA	F	1
FABIO MORIS	M	1
NAJLAA	F	1
EZIO ROMEO	M	1
SPARTACO	M	1
TERESA FRANCESCA RITA	F	1
MARIA DOLORES	F	1
JUNNAN	M	1
ALESSANDRO TOMMASO	M	1
PAOLO GIULIO	M	1
KLEJVIS	M	1
SEGNINDENIN DJENEBA	F	1
LORENZO ELIA	M	1
GAETANO GIUSEPPE	M	1
ILDA RAFFAELLA	F	1
RAISSA JOELLE	F	1
BEGLIE	F	1
DANIEL TOMA	M	1
STAVRI	M	1
MARIAGRAZIA LUIGIA SEVERINA	F	1
KATARZYNA	F	1
GIOSUE' MARIA	M	1
ALVIERO	M	1
BEPPINO	M	1
CARLA ELDA	F	1
JOY ABRAHAM	F	1
MARIA ALENA	F	1
ROBERTO DAVIDE	M	1
MARIO CARLO	M	1
SAVERIO ORESTE	M	1
TIFAOUT	F	1
BOB	M	1
BETTINA MARGHERITA	F	1
CARMEN TERESA	F	1
PATRIZIA LUCIA FRANCESCA	F	1
ABOUBACAR RODOLPHE	M	1
WALEED	M	1
ALAN PIETRO	M	1
CHURCHIL	M	1
MANUEL SALVATORE	M	1
JANKO	M	1
MARTA BEATRICE	F	1
GIUSEPPE PASQUALE	M	1
GIUSEPPINA BENEDETTA	F	1
BRUNA MIRANDA	F	1
ERMINIA PATRIZIA	F	1
VELLEDA BIANCALBA	F	1
FRANCESCO ETTORE	M	1
FRANCESCO ORAZIO	M	1
ARMANDO ROBERTO	M	1
ERIKA ROSSELLA LAURA	F	1
GIANLUCA SEBASTIANO	M	1
PAOLA EMILIA	F	1
YANGHONG	F	1
ADAUTINA	F	1
OTILIA ELEONORA	F	1
ANDREI IONUT	M	1
JINJIN	F	1
GIANNA ROSA	F	1
UGO LUCIANO	M	1
ALMERINA	F	1
CAMILLA CARLA	F	1
EZMERALDO	M	1
FIAMMA	F	1
PIERLEONE	M	1
FEDI	M	1
NATHALIE JANE	F	1
PAOLA ADALGISA ALBINA	F	1
RITA GABRIELLA	F	1
TIMEI	M	1
JINGYUN	M	1
VERONICA AMIRA	F	1
CONSTANTIN IRINEL	M	1
FREDINAND	M	1
RITA DEBORA	F	1
GRAZIA ANTONELLA	F	1
LINA EMANUELA	F	1
MIRELLA RITA	F	1
BARBARA PIERENRICA	F	1
KINGA EDVIGE	F	1
ELIZAVETA	F	1
ALESSANDRA ELENA	F	1
PIERFRANCA	F	1
